Date,Open,High,Low,Close,Adj Close,Volume
2022-12-23,3217.000000,3266.850098,3217.000000,3228.350098,3164.252930,1360281
2022-12-26,3228.350098,3272.000000,3225.050049,3252.899902,3188.315186,870157
2022-12-27,3269.199951,3273.800049,3231.500000,3259.500000,3194.784424,835883
2022-12-28,3249.800049,3266.100098,3226.000000,3257.100098,3192.432129,910795
2022-12-29,3231.100098,3271.500000,3228.000000,3268.750000,3203.850586,1037927
2022-12-30,3286.050049,3299.000000,3246.199951,3256.699951,3192.039795,1163131
2023-01-02,3261.000000,3266.850098,3235.199951,3261.449951,3196.695557,709547
2023-01-03,3252.000000,3320.000000,3245.300049,3311.350098,3245.604980,1245178
2023-01-04,3306.699951,3327.350098,3286.199951,3314.649902,3248.839111,1231668
2023-01-05,3330.199951,3337.300049,3281.949951,3311.100098,3245.359863,1826057
2023-01-06,3300.000000,3301.550049,3200.000000,3211.550049,3147.786377,2488376
2023-01-09,3229.000000,3327.000000,3221.149902,3319.949951,3254.033936,2885060
2023-01-10,3285.000000,3298.000000,3230.100098,3286.399902,3221.150146,3864655
2023-01-11,3290.100098,3349.500000,3271.149902,3328.699951,3262.610352,2720512
2023-01-12,3329.000000,3350.000000,3315.550049,3334.350098,3268.148193,2250391
2023-01-13,3342.899902,3379.000000,3305.000000,3374.550049,3307.550049,1742837
2023-01-16,3317.000000,3353.000000,3298.050049,3334.050049,3334.050049,1843607
2023-01-17,3330.000000,3381.800049,3321.000000,3378.399902,3378.399902,1688475
2023-01-18,3380.000000,3408.949951,3372.250000,3390.000000,3390.000000,2421189
2023-01-19,3380.000000,3387.000000,3361.000000,3373.100098,3373.100098,1585044
2023-01-20,3365.000000,3394.649902,3355.600098,3363.100098,3363.100098,1529349
2023-01-23,3388.000000,3419.000000,3355.600098,3414.899902,3414.899902,1067916
2023-01-24,3425.000000,3451.949951,3417.300049,3436.300049,3436.300049,1387863
2023-01-25,3425.300049,3435.000000,3405.000000,3429.750000,3429.750000,874110
2023-01-27,3426.000000,3446.000000,3382.300049,3411.050049,3411.050049,1785879
2023-01-30,3420.000000,3458.449951,3385.550049,3433.649902,3433.649902,1953798
2023-01-31,3449.000000,3449.000000,3351.000000,3358.699951,3358.699951,2820375
2023-02-01,3363.000000,3419.000000,3355.000000,3408.350098,3408.350098,2205161
2023-02-02,3427.000000,3469.000000,3420.100098,3460.399902,3460.399902,1813847
2023-02-03,3504.000000,3504.000000,3452.899902,3482.300049,3482.300049,1804469
2023-02-06,3473.149902,3473.149902,3436.850098,3459.949951,3459.949951,1138714
2023-02-07,3468.899902,3493.000000,3461.399902,3472.550049,3472.550049,1455647
2023-02-08,3478.050049,3539.899902,3478.050049,3520.100098,3520.100098,1986946
2023-02-09,3515.000000,3547.600098,3505.300049,3540.850098,3540.850098,1655427
2023-02-10,3520.000000,3542.350098,3508.149902,3537.550049,3537.550049,1187821
2023-02-13,3549.000000,3549.000000,3473.399902,3482.399902,3482.399902,1087939
2023-02-14,3505.000000,3524.850098,3495.000000,3500.100098,3500.100098,1579818
2023-02-15,3487.000000,3526.000000,3460.149902,3520.649902,3520.649902,1429449
2023-02-16,3527.199951,3575.000000,3527.000000,3558.050049,3558.050049,1618931
2023-02-17,3526.149902,3538.899902,3490.000000,3501.149902,3501.149902,1061369
2023-02-20,3502.000000,3522.000000,3475.050049,3487.300049,3487.300049,1296082
2023-02-21,3494.000000,3508.899902,3444.750000,3451.000000,3451.000000,1139541
2023-02-22,3414.949951,3447.000000,3395.000000,3401.550049,3401.550049,1218430
2023-02-23,3421.000000,3452.399902,3408.000000,3413.800049,3413.800049,1441570
2023-02-24,3422.500000,3433.949951,3382.300049,3400.449951,3400.449951,977592
2023-02-27,3390.000000,3390.000000,3316.000000,3331.850098,3331.850098,1128022
2023-02-28,3328.500000,3392.000000,3299.899902,3312.850098,3312.850098,4116217
2023-03-01,3323.000000,3389.000000,3315.000000,3385.699951,3385.699951,1669307
2023-03-02,3361.000000,3369.899902,3318.000000,3321.449951,3321.449951,1556538
2023-03-03,3354.000000,3358.000000,3331.100098,3342.149902,3342.149902,1043190
2023-03-06,3361.899902,3404.949951,3359.000000,3371.850098,3371.850098,1334132
2023-03-08,3364.000000,3396.000000,3330.850098,3390.399902,3390.399902,1844590
2023-03-09,3385.000000,3385.000000,3330.850098,3336.850098,3336.850098,1648500
2023-03-10,3312.899902,3337.250000,3290.000000,3331.000000,3331.000000,1024404
2023-03-13,3333.000000,3369.800049,3272.000000,3281.949951,3281.949951,1901233
2023-03-14,3280.000000,3304.399902,3209.399902,3214.949951,3214.949951,2670334
2023-03-15,3250.000000,3260.350098,3192.000000,3198.899902,3198.899902,1780522
2023-03-16,3208.000000,3219.800049,3172.000000,3185.000000,3185.000000,1901060
2023-03-17,3150.500000,3221.399902,3144.000000,3179.300049,3179.300049,6739966
2023-03-20,3169.649902,3169.649902,3095.050049,3143.300049,3143.300049,2289468
2023-03-21,3143.300049,3156.750000,3097.449951,3106.100098,3106.100098,1815297
2023-03-22,3130.050049,3143.500000,3106.100098,3130.800049,3130.800049,1123939
2023-03-23,3114.899902,3146.350098,3101.000000,3124.649902,3124.649902,1372218
2023-03-24,3148.899902,3170.000000,3106.000000,3120.500000,3120.500000,1329577
